dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,categories,updated_on,source,all_topics,dimensions
BankCreditAndDeposits,BankDeposits,Value,IN,117260450000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.09755603308118155,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,99347400000000.0,,2019-12-06,,INR,MacroSearchEngine,True,{},2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.07912958724901431,,2019-12-06,,Percentage,MacroSearchEngine,True,{},2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,1246640000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.5691862294669268,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,98100760000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.07486385163356135,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,97316060000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.08201883625118889,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,241520000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.24181191835055782,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,1256010000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.0744078763135787,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,217740000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.036591301269855325,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,316070000000.0,,2019-12-06,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.08573660004049632,,2019-12-06,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2019-12-20,https://rbi.org.in/Scripts/WSSView.aspx?Id=23436,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,129587550000000.0,,2019-11-22,,INR,MacroSearchEngine,True,{},2019-12-13,https://rbi.org.in/Scripts/WSSView.aspx?Id=23421,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.09693763318893733,,2019-11-22,,Percentage,MacroSearchEngine,True,{},2019-12-13,https://rbi.org.in/Scripts/WSSView.aspx?Id=23421,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,13317340000000.0,,2019-11-22,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2019-12-13,https://rbi.org.in/Scripts/WSSView.aspx?Id=23421,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.08627673614679732,,2019-11-22,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2019-12-13,https://rbi.org.in/Scripts/WSSView.aspx?Id=23421,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,116270200000000.0,,2019-11-22,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2019-12-13,https://rbi.org.in/Scripts/WSSView.aspx?Id=23421,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.09817219389718801,,2019-11-22,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2019-12-13,https://rbi.org.in/Scripts/WSSView.aspx?Id=23421,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
